d1;d2;d3;d4;n
0.0511222;0.0477035;0.0502042;0.0497294;31591
0.0511053;0.0476898;0.0501882;0.0497454;31621
0.0510884;0.0477078;0.0501722;0.0496983;31651
0.0510716;0.0476942;0.0501562;0.0496828;31681
0.0510864;0.0476491;0.0502349;0.0496988;31711
0.0511011;0.0476671;0.050219;0.0496519;31741
0.0510528;0.0476535;0.0502345;0.0496679;31771
0.0510047;0.0477343;0.05025;0.049684;31801
0.0509566;0.0477836;0.050234;0.0497628;31831
0.05094;0.04777;0.0502181;0.0497473;31861
0.0510175;0.0477564;0.0501709;0.0497005;31891
0.0510322;0.0478055;0.0502177;0.0496852;31921
0.0510469;0.0477606;0.0502332;0.0497011;31951
0.0510928;0.0478409;0.0502486;0.0496858;31981
0.0510762;0.0477961;0.050264;0.0496392;32011
0.0510908;0.0478137;0.0502481;0.0496863;32041
0.0510742;0.0478314;0.0502323;0.049671;32071
0.0510888;0.047849;0.0502477;0.0496558;32101
0.0511344;0.0478977;0.0502319;0.0497028;32131
0.0511489;0.0479152;0.0502161;0.0496875;32161
0.0511323;0.0478705;0.0502004;0.0497033;32191
0.0511778;0.047826;0.0501847;0.0497191;32221
0.0511302;0.0478435;0.050262;0.0497349;32251
0.0511756;0.04783;0.0502463;0.0497197;32281
0.05119;0.0478165;0.0502615;0.0497044;32311
0.0511425;0.0478031;0.0503077;0.0497202;32341
0.0511569;0.0478515;0.050261;0.0496741;32371
0.0511713;0.0478689;0.0502762;0.0496898;32401
0.0511548;0.0478863;0.0502606;0.0496747;32431
0.0511383;0.0479036;0.0502757;0.0496596;32461
0.0511218;0.047921;0.0502908;0.0496445;32491
0.0511054;0.0479383;0.050306;0.0495987;32521
0.0510891;0.0478941;0.050321;0.049553;32551
0.0511341;0.04785;0.0503054;0.0495381;32581
0.0511791;0.0478366;0.0503204;0.0496152;32611
0.0511933;0.0478539;0.0503661;0.0495696;32641
0.0512075;0.0478712;0.0503505;0.0496465;32671
0.0511605;0.0478884;0.0503043;0.0496315;32701
0.0511442;0.0479057;0.0503193;0.0496166;32731
0.0511279;0.0479228;0.0503342;0.0496322;32761
0.0511421;0.0479095;0.0503492;0.0496478;32791
0.0511563;0.0478962;0.0503032;0.0496024;32821
0.0511704;0.0479437;0.0502877;0.0496484;32851
0.0511846;0.0479304;0.0502722;0.0496335;32881
0.0511987;0.0479171;0.0502264;0.0496794;32911
0.0512735;0.0479038;0.050211;0.0496342;32941
0.0512875;0.0479816;0.050226;0.0496194;32971
0.0512712;0.0480288;0.0502409;0.0496046;33001
0.0512549;0.0480458;0.0501953;0.0496201;33031
0.0512084;0.0480324;0.0501497;0.0496355;33061
0.0511619;0.0480493;0.0501345;0.049651;33091
0.0511156;0.0480964;0.0501796;0.049606;33121
0.0510995;0.0480528;0.0501644;0.0496516;33151
0.0511437;0.04813;0.0501793;0.0496067;33181
0.051218;0.0480865;0.050134;0.049592;33211
0.051262;0.0480431;0.0500887;0.0496074;33241
0.0512458;0.0480599;0.0501337;0.0496228;33271
0.0512898;0.0480466;0.0501787;0.0496682;33301
0.0512736;0.0480334;0.0501935;0.0496235;33331
0.0512575;0.0480201;0.0501784;0.0496388;33361
0.0512414;0.0480069;0.0502231;0.0496241;33391
0.0512253;0.0479938;0.050208;0.0496694;33421
0.051269;0.0480105;0.0501928;0.0496846;33451
0.0513426;0.0479675;0.0501777;0.0496401;33481
0.0513264;0.0479544;0.0502223;0.0495957;33511
0.0513103;0.0479413;0.050237;0.0496407;33541
0.0513241;0.0479581;0.0503709;0.0496262;33571
0.0512782;0.0479748;0.0503854;0.0496116;33601
0.0512622;0.047932;0.0503405;0.0495971;33631
0.051276;0.047919;0.0503253;0.0495826;33661
0.0512897;0.0479356;0.0503399;0.0495978;33691
0.051333;0.0479227;0.0503247;0.0495537;33721
0.051317;0.0479986;0.05028;0.0495393;33751
0.051301;0.0479856;0.0502945;0.0495249;33781
0.0512851;0.0480021;0.0502795;0.0494809;33811
0.0512692;0.0479891;0.0502645;0.0495257;33841
0.0512828;0.0480352;0.050338;0.0495409;33871
0.0513554;0.0480222;0.0502935;0.0495561;33901
0.0513395;0.0479797;0.0503374;0.0496007;33931
0.0512941;0.0480257;0.0503519;0.0495568;33961
0.0513077;0.0480421;0.0503663;0.0496014;33991
0.0513212;0.0479998;0.0503513;0.0496164;34021
0.0513054;0.0479575;0.0503363;0.0496608;34051
0.0513189;0.0479446;0.050292;0.0496758;34081
0.0513031;0.0479904;0.050277;0.0497493;34111
0.0513166;0.0479482;0.05035;0.0497642;34141
0.0513008;0.0479939;0.0503351;0.0497791;34171
0.0512851;0.0479811;0.0504079;0.0497939;34201
0.0512985;0.0479682;0.0503637;0.0498087;34231
0.0512828;0.0479554;0.0504655;0.0498234;34261
0.0512671;0.0480009;0.0504506;0.049809;34291
0.0512806;0.047959;0.0504356;0.0497946;34321
0.0513231;0.0479753;0.0504207;0.0497802;34351
0.0513074;0.0479625;0.0504639;0.0497659;34381
0.0512627;0.0479498;0.050449;0.0497515;34411
0.0512761;0.0479371;0.0504341;0.0497953;34441
0.0512605;0.0479243;0.0503902;0.049781;34471
0.0512449;0.0478827;0.0503753;0.0497957;34501
0.0512583;0.0478411;0.0503316;0.0497814;34531
0.0512717;0.0478285;0.0503168;0.0497381;34561
0.0512561;0.047787;0.050331;0.0497528;34591
0.0512695;0.0477745;0.0503163;0.049883;34621
0.0512539;0.047762;0.0503016;0.0498687;34651
0.0512384;0.0477495;0.0503157;0.0498832;34681
0.0513094;0.0477082;0.0503587;0.0498977;34711
0.0512651;0.0476958;0.0503152;0.0498834;34741
0.0513646;0.0476834;0.0503868;0.0498404;34771
0.0513491;0.047786;0.0504008;0.0498262;34801
0.0513049;0.0477735;0.0503574;0.0498981;34831
0.0513181;0.0478185;0.0503715;0.0498838;34861
0.0513026;0.0478347;0.0503282;0.0498983;34891
0.0512872;0.0477936;0.0503136;0.0499413;34921
0.0512718;0.0478098;0.050299;0.0498984;34951
0.051285;0.0477974;0.050313;0.0499128;34981
0.0513838;0.0478421;0.050327;0.0499843;35011
0.0513969;0.0478582;0.050341;0.0499415;35041
0.05141;0.0478458;0.050355;0.0499273;35071
0.0514515;0.0478334;0.0503974;0.0499416;35101
0.0514645;0.047821;0.0504113;0.0499274;35131
0.0515059;0.0478087;0.0503967;0.0499133;35161
0.0514904;0.0478816;0.0503822;0.049956;35191
0.051475;0.0478692;0.0503677;0.0499418;35221
0.0514595;0.0479419;0.0503532;0.0499277;35251
0.0514158;0.0479295;0.0503387;0.0499136;35281
0.0514287;0.0479737;0.0502959;0.0499278;35311
0.05147;0.0479613;0.0503098;0.0499137;35341
0.0514829;0.0479489;0.0503237;0.0499562;35371
0.051524;0.0479365;0.0503093;0.0499421;35401
0.0515086;0.0479241;0.0503232;0.049928;35431
0.0514932;0.04794;0.050337;0.0500268;35461
0.051506;0.0479558;0.0503508;0.0500127;35491
0.0516033;0.0479998;0.0503646;0.0499704;35521
0.0515879;0.0480155;0.0503502;0.0499564;35551
0.0515725;0.0480031;0.0503359;0.0499424;35581
0.051529;0.048047;0.0502934;0.0499565;35611
0.0515137;0.0480907;0.0502792;0.0499144;35641
0.0514704;0.0480783;0.0502649;0.0499285;35671
0.0515112;0.0480659;0.0502507;0.0499426;35701
0.0515239;0.0481375;0.0502365;0.0499846;35731
0.0515646;0.048181;0.0502223;0.0499706;35761
0.0515772;0.0481685;0.050264;0.0499846;35791
0.0516457;0.0481561;0.0502778;0.0499428;35821
0.0516583;0.0481716;0.0502915;0.0500404;35851
0.0516429;0.0481592;0.0503888;0.0499986;35881
0.0516276;0.0481468;0.0503467;0.0499847;35911
0.0516402;0.0481623;0.0503325;0.0499708;35941
0.0516527;0.0481777;0.0503461;0.0499569;35971
0.0516375;0.0481376;0.0503319;0.0499708;36001
0.05165;0.0481252;0.0503455;0.049957;36031
0.051607;0.0481406;0.0503591;0.0499154;36061
0.0516195;0.0482392;0.0504004;0.0499571;36091
0.0515766;0.0482545;0.0503862;0.0499709;36121
0.0515615;0.0482421;0.0503444;0.0500124;36151
0.0515188;0.0482021;0.0503856;0.049971;36181
0.0514761;0.0481622;0.0503438;0.0499848;36211
0.0514335;0.0482051;0.0503297;0.049971;36241
0.0514185;0.0482755;0.0503708;0.0499573;36271
0.0514035;0.0482631;0.0503567;0.049916;36301
0.0513886;0.0482783;0.0503702;0.0499023;36331
0.0514012;0.0482935;0.0503561;0.0498886;36361
0.0513589;0.0483086;0.0503146;0.0498475;36391
0.0513715;0.0482963;0.0502732;0.0498613;36421
0.0513841;0.0483114;0.0502593;0.0498752;36451
0.0513692;0.0482991;0.0502453;0.0498342;36481
0.051327;0.0482868;0.0502314;0.0498754;36511
0.0513396;0.0483293;0.0502176;0.0498892;36541
0.0512975;0.048317;0.0502311;0.0498482;36571
0.0512554;0.0483593;0.0502719;0.049944;36601
0.0512954;0.0484016;0.050258;0.0499577;36631
0.0513625;0.0484166;0.0502987;0.0499168;36661
0.0513205;0.0485133;0.0503393;0.0499032;36691
0.051333;0.0486098;0.0503254;0.0499169;36721
0.0513183;0.0485973;0.0503116;0.0499306;36751
0.0513308;0.0486392;0.0502705;0.0499443;36781
0.0513433;0.0486539;0.0503382;0.0499579;36811
0.0513015;0.0486143;0.0503244;0.0499715;36841
0.051314;0.0486561;0.0502834;0.0499308;36871
0.0513265;0.0487521;0.0502967;0.0499173;36901
0.0512848;0.0487125;0.0502559;0.049958;36931
0.0512973;0.0487;0.0503504;0.0499716;36961
0.0512827;0.0486875;0.0503636;0.0499311;36991
0.0512682;0.0486751;0.0503768;0.0499716;37021
0.0512537;0.0486627;0.050417;0.0499312;37051
0.0512392;0.0486503;0.0504841;0.0498908;37081
0.0512247;0.0486379;0.0504433;0.0498774;37111
0.0511833;0.0485986;0.0504294;0.049891;37141
0.0511958;0.0485863;0.0504156;0.0498507;37171
0.0511814;0.048574;0.0504019;0.0498105;37201
0.051167;0.0485348;0.0503881;0.0498509;37231
0.0511258;0.0485226;0.0503744;0.0498376;37261
0.0511383;0.0485908;0.0503875;0.0497975;37291
0.0511508;0.0485785;0.0504274;0.0497843;37321
0.0511365;0.0485931;0.0504136;0.0497711;37351
0.051149;0.0486343;0.0503732;0.0497846;37381
0.0511347;0.0485953;0.0503328;0.0497982;37411
0.0511738;0.0485831;0.0503459;0.049785;37441
0.0511863;0.0485709;0.0503589;0.0498252;37471
0.0512253;0.0485854;0.0504253;0.049892;37501
0.0512643;0.0485465;0.0504383;0.0499054;37531
0.0512766;0.0485344;0.0504246;0.0499188;37561
0.0512357;0.0485489;0.0504642;0.0499056;37591
0.0511948;0.048643;0.0504505;0.0498658;37621
0.0512337;0.0486308;0.0504103;0.0499588;37651
0.0512991;0.0486452;0.0504498;0.0499191;37681
0.0513378;0.0486595;0.0504892;0.0499589;37711
0.05135;0.0486474;0.0504491;0.0499192;37741
0.0513622;0.0486617;0.050462;0.049906;37771
0.0514008;0.048676;0.0504484;0.0498929;37801
0.0513864;0.0486902;0.0504084;0.0499062;37831
0.0513721;0.0487309;0.0503949;0.0498666;37861
0.0513578;0.0487451;0.050355;0.0498271;37891
0.0513436;0.0487593;0.0503679;0.0497877;37921
0.051303;0.0487207;0.0504071;0.0498274;37951
0.0512888;0.0487349;0.0504199;0.0498144;37981
0.0513009;0.0487227;0.050538;0.0497751;38011
0.0512605;0.0487369;0.0505507;0.0497358;38041
0.0512726;0.048751;0.0505109;0.0496966;38071
0.0512847;0.0487389;0.0504711;0.0496837;38101
0.0512444;0.0487792;0.0505101;0.0496971;38131
0.0513089;0.0487933;0.050549;0.0497366;38161
0.0512948;0.0488859;0.0505093;0.0498023;38191
0.0513069;0.0489783;0.050522;0.0498155;38221
0.0512928;0.0489922;0.0505085;0.0497765;38251
0.0512787;0.049006;0.0504689;0.0497897;38281
0.0512647;0.0490721;0.0504555;0.0498029;38311
0.0513028;0.0490598;0.050416;0.0498161;38341
0.0513409;0.0490214;0.0504026;0.0498554;38371
0.0513268;0.0489831;0.0503633;0.0498425;38401
0.0513127;0.0490489;0.05035;0.0498035;38431
0.0513247;0.0490107;0.0503367;0.0498167;38461
0.0513627;0.0490504;0.0503235;0.0498038;38491
0.0513227;0.0490641;0.0503102;0.0498949;38521
0.0513605;0.0490519;0.0502711;0.049856;38551
0.0513984;0.0490915;0.0502838;0.0498432;38581
0.0514102;0.0490534;0.0502706;0.0498822;38611
0.0514479;0.0490412;0.0502575;0.0498693;38641
0.0514598;0.0490548;0.0502444;0.0498565;38671
0.0514715;0.0490427;0.0502571;0.0498953;38701
0.0514575;0.0490047;0.050244;0.0498567;38731
0.0515467;0.0490441;0.0502051;0.0498181;38761
0.0515068;0.0490835;0.0501921;0.0498054;38791
0.0515185;0.0490971;0.050179;0.0498184;38821
0.0514787;0.049085;0.0502175;0.0498314;38851
0.051439;0.0490985;0.0501788;0.049793;38881
0.0514764;0.0490864;0.0501401;0.0497803;38911
0.0514368;0.0490742;0.0502042;0.0497419;38941
0.0514485;0.0490878;0.0502168;0.0497549;38971
0.0514859;0.04905;0.0502295;0.0497167;39001
0.0515231;0.0490636;0.0502165;0.0497041;39031
0.0515604;0.0490515;0.0502035;0.0496659;39061
0.0515208;0.0490394;0.0501906;0.049679;39091
0.0515324;0.0490274;0.0502288;0.0496664;39121
0.0515185;0.0490154;0.0502158;0.0497305;39151
0.0515301;0.0490033;0.0502029;0.049718;39181
0.0515417;0.0489914;0.050241;0.0497309;39211
0.0515532;0.0490304;0.0502536;0.0496929;39241
0.0515393;0.0489929;0.0502406;0.0496804;39271
0.0515763;0.0490064;0.0502532;0.0496679;39301
0.0515624;0.0490199;0.0502403;0.0496809;39331
0.0515485;0.0489825;0.050202;0.0496939;39361
0.05156;0.0489452;0.0502399;0.049656;39391
0.0516222;0.0489079;0.0502017;0.0496182;39421
0.0516337;0.0488961;0.0502142;0.0496058;39451
0.0517211;0.0489349;0.0502014;0.0495681;39481
0.0517324;0.0489231;0.0502139;0.0496064;39511
0.0517943;0.0489365;0.0502263;0.0495688;39541
0.0518309;0.0489247;0.0502641;0.0495312;39571
0.0518674;0.0489129;0.050226;0.0494937;39601
0.0518533;0.0489263;0.0502132;0.0495067;39631
0.0518646;0.0489398;0.0502509;0.0495449;39661
0.0518254;0.0489532;0.0502381;0.0495326;39691
0.0518114;0.0489162;0.0502001;0.0494952;39721
0.0518729;0.0488793;0.0502377;0.0494579;39751
0.0518841;0.0488424;0.0503255;0.0494709;39781
0.0518701;0.0488307;0.0502876;0.0494587;39811
0.0518812;0.0488693;0.0502748;0.0494717;39841
0.0518673;0.0488576;0.0502872;0.0494595;39871
0.0518784;0.0488208;0.0502744;0.0494474;39901
0.0518645;0.0487842;0.0502617;0.0494353;39931
0.0518756;0.0487726;0.050224;0.0494232;39961
0.0519117;0.048736;0.0501863;0.0494111;39991
0.0518728;0.0487744;0.0501737;0.0493991;40021
0.0518339;0.0487628;0.050161;0.049412;40051
0.0517951;0.0487513;0.0501235;0.0494249;40081
0.0517813;0.0487647;0.0501109;0.0494129;40111
0.0518173;0.0488279;0.0501731;0.0494009;40141
0.0518533;0.0488163;0.0501606;0.049364;40171
0.0518146;0.0488048;0.0501231;0.0493769;40201
0.0518009;0.0488181;0.0501106;0.0493401;40231
0.0517871;0.0488562;0.0502223;0.0493778;40261
0.0517734;0.0488695;0.0502345;0.0493907;40291
0.0517596;0.0488331;0.0502468;0.0493787;40321
0.0517211;0.0488216;0.0502342;0.0493916;40351
0.051757;0.0488101;0.0502464;0.0494044;40381
0.0517681;0.0488481;0.0502091;0.0494172;40411
0.0517544;0.048886;0.0501719;0.0493806;40441
0.0517408;0.0489239;0.0501594;0.0493687;40471
0.0517271;0.0489124;0.0501716;0.0493815;40501
0.0516888;0.0489008;0.0501345;0.0493449;40531
0.0516753;0.0488647;0.050196;0.0493084;40561
0.0516371;0.0489025;0.0502328;0.049272;40591
0.0516235;0.0489648;0.0502203;0.0492602;40621
0.0516346;0.0490025;0.0502571;0.0492485;40651
0.0516212;0.0490155;0.05022;0.0492367;40681
0.0515831;0.0489794;0.0502567;0.0493233;40711
0.0515697;0.0489433;0.0502442;0.0493115;40741
0.0515808;0.0489318;0.0502563;0.0493488;40771
0.0515674;0.0489449;0.0502194;0.049337;40801
0.051554;0.0489824;0.0502314;0.0493008;40831
0.0515406;0.0489954;0.050219;0.0492646;40861
0.0515272;0.0489839;0.05028;0.0492773;40891
0.0515139;0.0489968;0.0502432;0.049339;40921
0.0515006;0.048961;0.0502063;0.0493028;40951
0.0515117;0.0489495;0.0501696;0.0492911;40981
0.0514984;0.0489381;0.050206;0.0493282;41011
0.0514607;0.0489754;0.0502181;0.0493409;41041
0.0514718;0.0489883;0.0502544;0.0493049;41071
0.0514829;0.0490256;0.0502664;0.0493175;41101
0.0514454;0.0490141;0.0502541;0.0492816;41131
0.0514322;0.0490027;0.050266;0.0492699;41161
0.051419;0.0489913;0.0502294;0.0492341;41191
0.0514058;0.0490041;0.0502414;0.0492225;41221
0.0513927;0.0489685;0.0502291;0.0492352;41251
0.0513796;0.0489814;0.0502895;0.0492236;41281
0.0513665;0.0489458;0.0502772;0.0491879;41311
0.0513292;0.0489587;0.0503132;0.0492489;41341
0.0513161;0.0489232;0.0503009;0.0492374;41371
0.0513273;0.0490085;0.0502645;0.0492259;41401
0.0513142;0.0489971;0.0503005;0.0492144;41431
0.0513253;0.0489858;0.0503365;0.0492752;41461
0.0513123;0.0489745;0.0503242;0.0492878;41491
0.0513234;0.0489873;0.0503119;0.0492763;41521
0.0513345;0.048976;0.0502996;0.0492407;41551
0.0513215;0.0489406;0.0503114;0.0492292;41581
0.0513326;0.0489053;0.0502992;0.0492178;41611
0.0513196;0.0489902;0.050359;0.0492063;41641
0.0514027;0.0489549;0.0504188;0.0492189;41671
0.0514136;0.0489677;0.0504304;0.0492075;41701
0.0514006;0.0489564;0.0504421;0.049196;41731
0.0514595;0.0489452;0.0504538;0.0492086;41761
0.0514465;0.0489579;0.0504893;0.0491733;41791
0.0514335;0.0489467;0.0505249;0.049138;41821
0.0514444;0.0489355;0.0505603;0.0491028;41851
0.0514076;0.0489243;0.0505957;0.0491154;41881
0.0514423;0.0488893;0.0506311;0.0491041;41911
0.0514055;0.0488782;0.0506187;0.0490928;41941
0.0513688;0.0488909;0.0506302;0.0490815;41971
0.0513559;0.0489036;0.0506655;0.0490465;42001
0.0513668;0.0489163;0.0506531;0.0490352;42031
0.0513302;0.0489289;0.0506407;0.049024;42061
0.0512936;0.0488941;0.0506046;0.0489891;42091
0.0513283;0.048883;0.0506161;0.0489542;42121
0.0513392;0.0488956;0.0506275;0.0489431;42151
0.0513264;0.0488846;0.0506389;0.048932;42181
0.0513136;0.0488735;0.0506503;0.0489209;42211
0.0512772;0.0488388;0.0506143;0.0489098;42241
0.0512645;0.0488751;0.050673;0.0489224;42271
0.0512517;0.0488877;0.0506844;0.048935;42301
0.0512627;0.0489003;0.0506485;0.0489476;42331
0.0512264;0.0488893;0.0506834;0.0489601;42361
0.0511901;0.0488783;0.0506711;0.0489491;42391
0.0512246;0.0488437;0.0506589;0.0489145;42421
0.051212;0.0488092;0.0506466;0.0489034;42451
0.0511758;0.0487747;0.0506109;0.048916;42481
0.0512103;0.0487874;0.0506457;0.0488815;42511
0.0511742;0.0488;0.050704;0.048894;42541
0.0511851;0.0488596;0.0506683;0.048883;42571
0.0512195;0.0488486;0.0506561;0.048919;42601
0.0512303;0.0488612;0.0506204;0.0489081;42631
0.0511943;0.0488502;0.0506552;0.0488737;42661
0.0511583;0.0488628;0.050643;0.0488628;42691
0.0511692;0.0488987;0.0506074;0.0488753;42721
0.0511567;0.0488877;0.0506187;0.0488877;42751
0.0511909;0.0489002;0.0506066;0.0489236;42781
0.0511784;0.0488893;0.0505945;0.048936;42811
0.0512126;0.0488784;0.050559;0.0489251;42841
0.0512001;0.0488909;0.0505703;0.0489142;42871
0.0511876;0.0489033;0.0505583;0.04888;42901
0.0511518;0.048939;0.0505462;0.0488924;42931
0.0511627;0.0489281;0.050604;0.0488815;42961
0.05122;0.048894;0.050592;0.0488474;42991
0.0511843;0.0489296;0.05058;0.0488366;43021
0.0512183;0.0489187;0.0506376;0.0488026;43051
0.0512291;0.0489079;0.0506024;0.0488382;43081
0.0512166;0.0489202;0.0506135;0.0488506;43111
0.0512042;0.0489326;0.0506479;0.048863;43141
0.0512844;0.0489217;0.0506127;0.0488291;43171
0.0513183;0.0488878;0.0506238;0.0487952;43201
0.0513289;0.048877;0.0506812;0.0488076;43231
0.0513627;0.0488893;0.0506923;0.0487737;43261
0.0513271;0.0488785;0.0507265;0.0487399;43291
0.0513146;0.0488678;0.0507144;0.0488216;43321
0.0513022;0.048857;0.0506793;0.0488339;43351
0.0512667;0.0488232;0.0506673;0.0488232;43381
0.0512773;0.0488355;0.0506323;0.0488816;43411
0.051288;0.0488479;0.0506434;0.0488939;43441
0.0512526;0.0488142;0.0506085;0.0489292;43471
0.0512402;0.0488035;0.0505736;0.0489414;43501
0.0512279;0.0488388;0.0505387;0.0489536;43531
0.0512155;0.0488281;0.0505039;0.0489429;43561
0.0511803;0.0488174;0.0504691;0.0489321;43591
0.0511909;0.0487838;0.0504344;0.0489214;43621
0.0511787;0.0487503;0.0504456;0.0489107;43651
0.0512351;0.0487855;0.0504109;0.0489229;43681
0.0512457;0.048752;0.0504221;0.0489579;43711
0.0512334;0.0487415;0.0504332;0.0489243;43741
0.051244;0.048708;0.0504215;0.0489365;43771
0.0512317;0.0487203;0.0504326;0.048903;43801
0.0512195;0.0487783;0.0503981;0.0488923;43831
0.05123;0.0487677;0.0504092;0.0489045;43861
0.0512178;0.0487571;0.0503976;0.0488711;43891
0.0512056;0.0487921;0.0503859;0.0488832;43921
0.0511934;0.0487816;0.0503743;0.0489409;43951
0.0511812;0.0487483;0.0503854;0.0489302;43981
0.051169;0.0487378;0.0503965;0.0488969;44011
0.0511796;0.0487046;0.0503849;0.048909;44041
0.0512355;0.0486942;0.0503733;0.0488757;44071
0.0512233;0.0487291;0.0503843;0.0489105;44101
0.0512112;0.0487186;0.0503501;0.0489225;44131
0.0511764;0.0487308;0.0503385;0.0489119;44161
0.0512095;0.0487656;0.0503496;0.048924;44191
0.0512652;0.0487551;0.0503607;0.0489134;44221
0.0512305;0.0487899;0.0503717;0.0488803;44251
0.0512635;0.0488246;0.0504054;0.0488923;44281
0.0512514;0.0488592;0.0503938;0.0488592;44311
0.0512618;0.0488712;0.0504725;0.0488712;44341
0.0512272;0.0488382;0.0504609;0.0488607;44371
0.0512151;0.0488277;0.0504493;0.0488728;44401
0.0511805;0.0488623;0.0504378;0.0488623;44431
0.0511684;0.0488743;0.0504037;0.0488518;44461
0.0511789;0.0488638;0.0503922;0.0488638;44491
0.0511669;0.0488533;0.0504032;0.0488309;44521
0.0511324;0.0488653;0.0503917;0.048798;44551
0.0511877;0.0489446;0.0503578;0.0487652;44581
0.0511981;0.0489341;0.0503463;0.0487548;44611
0.0511861;0.0489236;0.0503125;0.0487444;44641
0.0511741;0.0489132;0.0503459;0.0487341;44671
0.0511398;0.0489027;0.0503344;0.0487237;44701
0.0511055;0.0489146;0.0503454;0.0487805;44731
0.0510712;0.0488818;0.0503117;0.0487701;44761
0.0510817;0.0489161;0.0503449;0.0487598;44791
0.0510475;0.0489056;0.0503335;0.0487495;44821
0.0510134;0.0489175;0.0503445;0.0487169;44851
0.0510015;0.0489071;0.0503554;0.0487289;44881
0.051012;0.0489412;0.0503217;0.0486963;44911
0.0510002;0.0489531;0.0502882;0.0487083;44941
0.0509884;0.0489204;0.0502991;0.0487425;44971
0.0509766;0.0488878;0.0502878;0.04871;45001
0.0510093;0.0488996;0.0503209;0.0487664;45031
0.0510419;0.0488671;0.0503318;0.0487339;45061
0.0510301;0.0488346;0.0502983;0.0487459;45091
0.0510184;0.0488021;0.0503092;0.0487799;45121
0.0510288;0.0487918;0.05032;0.0487918;45151
0.0510392;0.0488037;0.0502866;0.0488258;45181
0.0510716;0.0487934;0.0502975;0.0488377;45211
0.0510599;0.0488053;0.0502862;0.0488495;45241
0.051026;0.0488392;0.050275;0.0488392;45271
0.0510364;0.0488069;0.0502638;0.0488069;45301
0.0510026;0.0487966;0.0502746;0.0487966;45331
0.0509909;0.0488084;0.0502634;0.0488305;45361
0.0509572;0.0487762;0.0502523;0.0488202;45391
0.0509456;0.048744;0.0502191;0.04881;45421
0.050956;0.0487338;0.0502299;0.0488218;45451
0.0509444;0.0487896;0.0502627;0.0488116;45481
0.0509108;0.0487794;0.0502736;0.0488234;45511
0.0508992;0.0487692;0.0502624;0.0488132;45541
0.0508657;0.0487591;0.0502293;0.048803;45571
0.0508322;0.0488147;0.0502182;0.0487709;45601
0.0508426;0.0487826;0.0502071;0.0487607;45631
0.0508311;0.0487725;0.0502617;0.0487506;45661
0.0507977;0.0487623;0.0502287;0.0487623;45691
0.0507644;0.048796;0.0502176;0.048796;45721
0.050753;0.0487858;0.0502503;0.0488077;45751
0.0508071;0.0488194;0.0503047;0.0487975;45781
0.0507957;0.0488092;0.0503373;0.0487656;45811
0.0507624;0.0488209;0.0503043;0.0487555;45841
0.050751;0.0488544;0.0503368;0.048789;45871
0.0507614;0.0488443;0.0503257;0.0487571;45901
0.0507936;0.0488341;0.0503581;0.048747;45931
0.0508039;0.0488458;0.0503253;0.0487152;45961
0.0507925;0.0488356;0.0503142;0.0487269;45991
0.0507594;0.0488255;0.0503466;0.0487169;46021
0.0507698;0.0488589;0.0503355;0.0487286;46051
0.0508018;0.0488488;0.0503461;0.0486969;46081
0.0507688;0.0488604;0.0503351;0.0487086;46111
0.0508008;0.0488719;0.0503674;0.0487419;46141
0.0508111;0.0488618;0.0503779;0.0487102;46171
0.0508214;0.0488301;0.0503669;0.0487002;46201
0.0508317;0.0488417;0.0503991;0.0486903;46231
0.050842;0.0488749;0.0504096;0.0486587;46261
0.0508522;0.048908;0.0504418;0.0486488;46291
0.050884;0.0489195;0.0504307;0.0486604;46321
0.0509374;0.048931;0.0504196;0.0486289;46351
0.050926;0.0489209;0.0504086;0.048619;46381
0.0509577;0.0489108;0.0504406;0.0486092;46411
0.0509679;0.0489438;0.0505157;0.0485993;46441
0.050935;0.0489768;0.0505046;0.0485679;46471
0.0509021;0.0489882;0.0505796;0.0485366;46501
0.0509338;0.0489781;0.0505684;0.0485268;46531
0.0509439;0.048968;0.0505788;0.0484955;46561
0.0509111;0.048958;0.0505677;0.0484643;46591
0.0508784;0.0489479;0.0505566;0.0484546;46621
0.0508671;0.0489164;0.0505884;0.0484877;46651
0.0508558;0.0489064;0.0505559;0.0485208;46681
0.0508874;0.0488964;0.0505448;0.0485111;46711
0.0508761;0.0488864;0.0505766;0.0484799;46741
0.0509504;0.0488551;0.0505655;0.0484916;46771
0.0509391;0.0488665;0.0505758;0.0485032;46801
0.0509278;0.0488352;0.0505434;0.0485149;46831
0.0509379;0.0488252;0.0505324;0.0485265;46861
0.0509266;0.0488153;0.0505001;0.0485381;46891
0.050958;0.0487841;0.0505317;0.0485284;46921
0.0509467;0.048753;0.0504995;0.0486252;46951
0.0509568;0.0487431;0.0505311;0.048658;46981
0.0509243;0.048712;0.0505626;0.0486482;47011
0.050913;0.0487022;0.0505304;0.0486384;47041
0.0509018;0.0486924;0.0505194;0.0486287;47071
0.0509331;0.0486826;0.0505297;0.0486189;47101
0.0509643;0.0486941;0.0505612;0.0486304;47131
0.0509319;0.0487479;0.0505714;0.0485995;47161
0.0509207;0.0487593;0.0505817;0.0485686;47191
0.0509731;0.0487283;0.0505707;0.0485377;47221
0.0509407;0.0487185;0.0505809;0.0485281;47251
0.0509296;0.0487722;0.0505911;0.0484973;47281
0.0508973;0.0487836;0.0506225;0.0484665;47311
