d1;d2;d3;d4;n
0.0521432;0.0496012;0.0507451;0.0507769;31471
0.0521571;0.049554;0.0507285;0.050792;31501
0.0521709;0.0495068;0.0507437;0.0508071;31531
0.052153;0.0494915;0.0507272;0.0507905;31561
0.0521668;0.0494445;0.050679;0.0508056;31591
0.0521173;0.0495241;0.0506309;0.0509155;31621
0.0520995;0.0495719;0.0507093;0.0508989;31651
0.0521133;0.0495881;0.0507244;0.0509769;31681
0.052127;0.0495727;0.050708;0.0509918;31711
0.0521093;0.0495258;0.050723;0.0509436;31741
0.052123;0.049542;0.0507066;0.0509584;31771
0.0521367;0.0494953;0.0507217;0.0509103;31801
0.0520876;0.0495429;0.0506739;0.0508938;31831
0.0521641;0.0495276;0.0506575;0.05094;31861
0.0521777;0.0496065;0.0506412;0.0509235;31891
0.0521287;0.0496225;0.0506563;0.0508756;31921
0.0521736;0.0496698;0.0507026;0.0508904;31951
0.0521872;0.0496545;0.0506863;0.0509052;31981
0.0521383;0.0496392;0.0507013;0.0508888;32011
0.0521207;0.0496551;0.0507163;0.0508723;32041
0.0521343;0.0496399;0.0507312;0.0508871;32071
0.0520856;0.0496246;0.0506838;0.0508395;32101
0.052037;0.0496094;0.0506365;0.0508232;32131
0.0520195;0.0495942;0.0507136;0.0508069;32161
0.0520021;0.0496101;0.0507595;0.0507906;32191
0.0519847;0.049626;0.0507433;0.0507743;32221
0.0519364;0.0496419;0.0507891;0.0507271;32251
0.0519191;0.0497197;0.0507419;0.0508039;32281
0.0519018;0.0497354;0.0506948;0.0508186;32311
0.0519155;0.0497202;0.0507096;0.0507715;32341
0.0519292;0.0497668;0.0506626;0.0507244;32371
0.0519428;0.0497824;0.0506466;0.0507083;32401
0.0519565;0.049798;0.0506922;0.0506614;32431
0.0519701;0.0498444;0.0506762;0.0506454;32461
0.0519836;0.0498292;0.0506602;0.0506294;32491
0.0519357;0.0497832;0.0506749;0.0505827;32521
0.0518878;0.0497988;0.050659;0.0506282;32551
0.0519321;0.0498143;0.050643;0.0506123;32581
0.0518843;0.0498298;0.0506271;0.0506271;32611
0.0518979;0.0498146;0.0505806;0.0506725;32641
0.0519115;0.0498301;0.0505341;0.0506565;32671
0.0520168;0.0497844;0.0505795;0.0506407;32701
0.0519996;0.0497999;0.0505331;0.0506248;32731
0.0520131;0.0498153;0.0505479;0.050609;32761
0.0520875;0.0498003;0.0505627;0.0505931;32791
0.0520703;0.0497852;0.0505469;0.0506078;32821
0.0520228;0.0497702;0.0505312;0.0506834;32851
0.0520361;0.0497856;0.0505155;0.0507284;32881
0.0520191;0.049801;0.0504998;0.0507429;32911
0.0520931;0.0498771;0.0505146;0.0507271;32941
0.0520457;0.0498317;0.0505293;0.0506809;32971
0.0520893;0.0498167;0.0506348;0.0506651;33001
0.0521026;0.0497714;0.0505888;0.0506494;33031
0.052146;0.0497868;0.0505732;0.0506034;33061
0.0521894;0.0498021;0.0506482;0.0505576;33091
0.0521723;0.0497871;0.0506627;0.0505721;33121
0.0521553;0.0497421;0.0506772;0.0506169;33151
0.0521383;0.0497574;0.0507218;0.0506314;33181
0.0522417;0.0497727;0.0507663;0.0505856;33211
0.0521946;0.0497578;0.0507807;0.0506002;33241
0.0521776;0.0498031;0.0507349;0.0506748;33271
0.0521906;0.0498183;0.0506892;0.0507793;33301
0.0522637;0.0498335;0.0506435;0.0508236;33331
0.0522466;0.0498486;0.0506879;0.0507779;33361
0.0521997;0.0498937;0.0506723;0.0507322;33391
0.0522725;0.0499686;0.0506867;0.0507166;33421
0.0522854;0.0499537;0.0506711;0.0507608;33451
0.0522684;0.0499985;0.0506257;0.0507452;33481
0.0522813;0.0499836;0.0506401;0.0507296;33511
0.0523538;0.0499389;0.0506544;0.0507737;33541
0.0523368;0.049924;0.0506092;0.0507879;33571
0.0524389;0.0498795;0.0506533;0.0507425;33601
0.0524219;0.0498944;0.0506973;0.050727;33631
0.0524049;0.04985;0.0506818;0.0506818;33661
0.0524176;0.0498649;0.0507554;0.0506664;33691
0.0523709;0.0498502;0.0507399;0.0506806;33721
0.0524429;0.0498652;0.0507244;0.0506355;33751
0.0525443;0.0498801;0.0507386;0.0505906;33781
0.0525273;0.0498359;0.0507823;0.0505457;33811
0.0525694;0.0497917;0.0507668;0.05056;33841
0.0525819;0.0498657;0.0507809;0.0505742;33871
0.0525943;0.0498805;0.0507655;0.050618;33901
0.0526068;0.0498954;0.0507501;0.0506027;33931
0.0526486;0.0499102;0.050823;0.050558;33961
0.052661;0.0498956;0.0509252;0.0505134;33991
0.052644;0.049881;0.0508803;0.0504982;34021
0.0525976;0.0499251;0.0508649;0.0504831;34051
0.05261;0.0498812;0.0508788;0.050468;34081
0.052593;0.0498373;0.050834;0.0504529;34111
0.0525761;0.0497935;0.0507894;0.0504379;34141
0.0526177;0.0498083;0.0508033;0.0504814;34171
0.0526593;0.0498231;0.0508172;0.0504371;34201
0.0526423;0.0497794;0.0508311;0.0503929;34231
0.0526838;0.0498234;0.0508742;0.050378;34261
0.0527252;0.0497798;0.0508588;0.0504506;34291
0.0527374;0.0498237;0.0508435;0.0504939;34321
0.0527496;0.0498384;0.0508282;0.050508;34351
0.0527035;0.0498822;0.050842;0.0505221;34381
0.0527448;0.0498387;0.0508558;0.0505943;34411
0.0527569;0.0498824;0.0508406;0.0506083;34441
0.052798;0.049839;0.0508834;0.0505642;34471
0.052839;0.0497957;0.0508971;0.0505493;34501
0.0528221;0.0498103;0.0508818;0.0505633;34531
0.0528631;0.0497671;0.0509245;0.0505194;34561
0.0528461;0.0498106;0.0508803;0.0504756;34591
0.0528292;0.0497964;0.0508651;0.0504607;34621
0.0528412;0.0498398;0.050821;0.0505036;34651
0.0528243;0.0498256;0.0508348;0.0506617;34681
0.0528651;0.0498113;0.0508196;0.050618;34711
0.0528194;0.0497683;0.0507757;0.0506318;34741
0.0527739;0.0497541;0.0507319;0.0506744;34771
0.0527858;0.0497399;0.0506882;0.0506595;34801
0.0527978;0.0497258;0.0506445;0.050702;34831
0.0527524;0.0497691;0.0506296;0.0507157;34861
0.0528216;0.0497836;0.0506434;0.0507008;34891
0.0528335;0.0497981;0.0506858;0.0506858;34921
0.0528454;0.0498126;0.0507282;0.0506996;34951
0.0528287;0.0498271;0.0506847;0.0506847;34981
0.052812;0.0498129;0.0506698;0.0506698;35011
0.0527953;0.0497988;0.0506549;0.0506835;35041
0.0528072;0.0497847;0.0506686;0.0506686;35071
0.0527905;0.0498561;0.0506823;0.0506538;35101
0.0527739;0.049842;0.050639;0.050639;35131
0.0527289;0.0498279;0.0506527;0.0505958;35161
0.0527692;0.0498423;0.0506379;0.0506095;35191
0.0527526;0.0497998;0.0506516;0.05068;35221
0.0528212;0.0498993;0.0506369;0.0506652;35251
0.0528046;0.0499419;0.0506221;0.0506221;35281
0.0527881;0.0499561;0.0505791;0.0506075;35311
0.0528282;0.0499986;0.0505928;0.0505928;35341
0.0529247;0.0499845;0.0506347;0.0506347;35371
0.0529364;0.0499703;0.05062;0.05062;35401
0.0529198;0.0499563;0.0506054;0.0506336;35431
0.0529032;0.0500832;0.0506754;0.050619;35461
0.0528866;0.0500972;0.0506889;0.0506044;35491
0.052842;0.050083;0.0506461;0.0506461;35521
0.0529099;0.0501252;0.0506877;0.0506315;35551
0.0529496;0.050111;0.0507012;0.0506169;35581
0.0529892;0.0500969;0.0506866;0.0505743;35611
0.0530849;0.0500547;0.0507;0.0505597;35641
0.0530683;0.0500126;0.0507415;0.0505453;35671
0.0530237;0.0499706;0.0507269;0.0505028;35701
0.0530352;0.0500126;0.0507403;0.0505443;35731
0.0531025;0.0499986;0.0508655;0.0505579;35761
0.053058;0.0499567;0.0508228;0.0505434;35791
0.0530136;0.0499986;0.0508082;0.050529;35821
0.0529971;0.0500126;0.0508493;0.0505425;35851
0.0529528;0.0499986;0.0508068;0.0505281;35881
0.0529364;0.0499847;0.0507644;0.0505138;35911
0.0529479;0.0499986;0.0507777;0.0505273;35941
0.0529593;0.0500125;0.0507353;0.0505685;35971
0.052943;0.0500264;0.0507208;0.0505264;36001
0.0530654;0.0499847;0.0507618;0.0505121;36031
0.053049;0.0500263;0.0507196;0.0505532;36061
0.0530326;0.0500956;0.0507052;0.0505389;36091
0.0529886;0.0501094;0.0506631;0.0505246;36121
0.0530276;0.0501231;0.050621;0.0505104;36151
0.0529836;0.0501368;0.0506067;0.0505514;36181
0.0529673;0.0500953;0.0506752;0.0505095;36211
0.0530063;0.0500538;0.0506609;0.0505229;36241
0.05299;0.0500675;0.0506741;0.0505087;36271
0.0530013;0.0500262;0.0506598;0.0504945;36301
0.0529851;0.0500399;0.050673;0.0505078;36331
0.0529688;0.0500536;0.0506312;0.0505212;36361
0.0530076;0.0500398;0.0506169;0.050507;36391
0.0529914;0.0499986;0.0505752;0.0505203;36421
0.0529752;0.0500123;0.0505336;0.0505885;36451
0.0529591;0.0499712;0.050492;0.0506565;36481
0.0529703;0.0499302;0.0504779;0.0506697;36511
0.0529542;0.0499439;0.0504365;0.0506281;36541
0.0529381;0.0499303;0.0504772;0.0506139;36571
0.0529494;0.0499167;0.0505997;0.0505997;36601
0.0529606;0.0499577;0.0505856;0.0505856;36631
0.0529718;0.0499986;0.0505987;0.0505987;36661
0.0530103;0.0500123;0.0505846;0.0506664;36691
0.052967;0.0499986;0.0505705;0.0506794;36721
0.0529509;0.0499578;0.0506925;0.0506381;36751
0.0529349;0.0500258;0.0507055;0.0506512;36781
0.052919;0.0500122;0.0507457;0.0506914;36811
0.052903;0.0500258;0.0507315;0.0506772;36841
0.05286;0.0500664;0.0506902;0.0507445;36871
0.0528441;0.0500528;0.050649;0.0507303;36901
0.0528282;0.0500122;0.050635;0.0507162;36931
0.0528124;0.0500528;0.050675;0.0507021;36961
0.0528237;0.0500662;0.050661;0.050661;36991
0.0527809;0.0500527;0.0506469;0.0506739;37021
0.0527651;0.0500391;0.0506329;0.0506599;37051
0.0527494;0.0500256;0.0506189;0.0506729;37081
0.0527337;0.0499852;0.050578;0.0506858;37111
0.0527449;0.0499717;0.050591;0.0506718;37141
0.0527293;0.050039;0.0505771;0.0506578;37171
0.0527136;0.0500524;0.05059;0.0506438;37201
0.0527249;0.0500121;0.0505761;0.0506299;37231
0.0526824;0.0500523;0.0505623;0.0506696;37261
0.05264;0.0500389;0.0505216;0.0507093;37291
0.0526781;0.050079;0.0505346;0.0507221;37321
0.0526894;0.0500388;0.0505475;0.0507617;37351
0.0526471;0.0500254;0.0505604;0.050721;37381
0.052685;0.050012;0.0505466;0.050707;37411
0.0526962;0.0500254;0.0505863;0.0506664;37441
0.0526807;0.0500387;0.0505991;0.0506525;37471
0.0526386;0.0500253;0.0505853;0.0506653;37501
0.0526498;0.050012;0.0506515;0.0506515;37531
0.0526344;0.0500519;0.0506376;0.0506909;37561
0.0526988;0.0500652;0.0506504;0.050677;37591
0.0527099;0.0500253;0.0506632;0.0506898;37621
0.0526679;0.050012;0.0506759;0.0507025;37651
0.0526525;0.0500517;0.0506887;0.0507152;37681
0.0527167;0.0500384;0.0506749;0.0507014;37711
0.0527543;0.0500252;0.0506611;0.0506876;37741
0.0527654;0.0500384;0.0506738;0.0507003;37771
0.0527764;0.050078;0.0506336;0.0506865;37801
0.0527874;0.0500912;0.0506199;0.0507256;37831
0.0528248;0.0500515;0.0506062;0.0507382;37861
0.0528358;0.0500119;0.0505925;0.0507244;37891
0.0528203;0.0500251;0.0505788;0.0507107;37921
0.0528049;0.0500382;0.0505389;0.0507497;37951
0.0528159;0.050025;0.0505516;0.0508149;37981
0.0528531;0.0499855;0.0505643;0.0508011;38011
0.052864;0.0499461;0.0505507;0.0507873;38041
0.0528749;0.0499068;0.0505372;0.0508261;38071
0.0528595;0.0498937;0.0504974;0.0508123;38101
0.0528179;0.0498807;0.0504576;0.0507986;38131
0.0528812;0.0498415;0.0504442;0.0508634;38161
0.052892;0.0498809;0.0504045;0.0508497;38191
0.0528767;0.049894;0.0503911;0.0508883;38221
0.0529137;0.0498549;0.0503778;0.0508745;38251
0.0529244;0.049842;0.0503905;0.050913;38281
0.0529091;0.0498029;0.0504555;0.0508992;38311
0.0529459;0.04979;0.0504421;0.0508855;38341
0.0529045;0.0497511;0.0504548;0.0508978;38371
0.0528632;0.0497383;0.0504154;0.0509362;38401
0.052874;0.0497515;0.050376;0.0509745;38431
0.0528587;0.0497647;0.0503887;0.0509347;38461
0.0528175;0.0498298;0.0503494;0.050947;38491
0.0528024;0.0498429;0.0503881;0.0509852;38521
0.0528391;0.049856;0.0503748;0.0509455;38551
0.0528498;0.0498173;0.0503875;0.0509059;38581
0.0528088;0.0498563;0.0503483;0.0508922;38611
0.0527937;0.0498693;0.0503351;0.0509045;38641
0.0527786;0.0498306;0.0503219;0.0509426;38671
0.0527635;0.0498178;0.0502829;0.0509548;38701
0.0527743;0.0498309;0.0502698;0.0509669;38731
0.0527334;0.0498439;0.0503083;0.0509275;38761
0.0527442;0.0498311;0.0503725;0.0509654;38791
0.0527034;0.0498442;0.0503336;0.0510033;38821
0.0527142;0.0498571;0.0503462;0.0509897;38851
0.0526993;0.0498444;0.0503331;0.0510018;38881
0.0526843;0.0498831;0.0502943;0.0509882;38911
0.0527208;0.049896;0.0502812;0.0509746;38941
0.0526802;0.0498832;0.0502681;0.051038;38971
0.0526653;0.0498705;0.0502295;0.05105;39001
0.0527017;0.0498578;0.0502677;0.0510364;39031
0.0526868;0.0498451;0.0502547;0.0509972;39061
0.0526464;0.0499092;0.0502162;0.0510603;39091
0.0526316;0.0498965;0.0502032;0.0510468;39121
0.0526168;0.0498838;0.0501903;0.0510587;39151
0.052602;0.0498966;0.0502029;0.0510451;39181
0.0526128;0.0498585;0.0502155;0.0510061;39211
0.0526745;0.0498458;0.0502536;0.0509926;39241
0.0526343;0.0498332;0.0502406;0.0509791;39271
0.0525941;0.0497952;0.0502786;0.0509656;39301
0.0525794;0.0498589;0.0502657;0.0510539;39331
0.0525901;0.0498717;0.0502528;0.051015;39361
0.0526008;0.0498591;0.0502399;0.0510015;39391
0.0526116;0.0498465;0.0502524;0.0509881;39421
0.0525715;0.0498086;0.0502649;0.0509746;39451
0.0525569;0.0498468;0.0502773;0.0509359;39481
0.0525423;0.0498595;0.0502898;0.0508972;39511
0.0525783;0.049847;0.0503275;0.0509345;39541
0.0525637;0.0498092;0.0503146;0.0509211;39571
0.0525492;0.0498472;0.050327;0.0509836;39601
0.0525094;0.0498852;0.0503141;0.050945;39631
0.0524949;0.0498979;0.0503265;0.0509569;39661
0.0524804;0.0499106;0.0503641;0.0509435;39691
0.0525163;0.0499232;0.0504015;0.0509806;39721
0.0524767;0.0499107;0.0503887;0.0509421;39751
0.0524371;0.0498982;0.0503507;0.050954;39781
0.0523976;0.0498857;0.0503127;0.0509407;39811
0.0523832;0.0498732;0.0502999;0.0509274;39841
0.0523438;0.0498608;0.0503123;0.0508891;39871
0.0523045;0.0498985;0.0503246;0.0508509;39901
0.0522652;0.0499111;0.0503368;0.0509128;39931
0.052276;0.0498987;0.0503241;0.0508996;39961
0.0523618;0.0498862;0.0504113;0.0509365;39991
0.0523475;0.0499238;0.0504235;0.0509483;40021
0.0523582;0.0499114;0.0504107;0.0509101;40051
0.052369;0.049899;0.0504478;0.0508969;40081
0.0524295;0.0498866;0.050435;0.0509087;40111
0.05249;0.0498742;0.0504223;0.0509454;40141
0.0524757;0.0498618;0.0504095;0.0509572;40171
0.0524614;0.0498495;0.0503968;0.0509689;40201
0.0524968;0.0498869;0.050384;0.0509309;40231
0.0524577;0.0498746;0.0503713;0.0509178;40261
0.0524435;0.0498623;0.0503338;0.0508798;40291
0.0524293;0.0498748;0.0502964;0.050842;40321
0.0524398;0.0498377;0.050259;0.0508785;40351
0.0524256;0.0498254;0.0502216;0.0508655;40381
0.052461;0.0497884;0.0502338;0.0508525;40411
0.0524468;0.0497762;0.0502955;0.0508148;40441
0.0524326;0.049764;0.0503323;0.0508018;40471
0.0524185;0.0497519;0.0502951;0.0507642;40501
0.0524537;0.0497644;0.0503318;0.0507759;40531
0.0524642;0.0497522;0.0503439;0.0507384;40561
0.0524254;0.0497401;0.0503067;0.0507009;40591
0.0523867;0.0497526;0.0503188;0.0506634;40621
0.052348;0.0497405;0.0503063;0.0506753;40651
0.0523094;0.0498021;0.0502692;0.0507362;40681
0.05232;0.0498145;0.0502812;0.0507234;40711
0.0523306;0.0498024;0.0503179;0.0507106;40741
0.0522921;0.0497903;0.0504035;0.0507469;40771
0.0523026;0.0498027;0.0503909;0.0507586;40801
0.0523132;0.0497906;0.0504029;0.0508192;40831
0.0522993;0.0498275;0.0504148;0.0508309;40861
0.0523832;0.0498154;0.0504023;0.0508669;40891
0.0524181;0.0497788;0.0504875;0.050903;40921
0.0524285;0.0498156;0.0505238;0.0509389;40951
0.0524877;0.0498036;0.0505356;0.0509016;40981
0.0525225;0.0498159;0.0505474;0.0508888;41011
0.0525572;0.0497795;0.0505592;0.050876;41041
0.0525188;0.0497431;0.0505466;0.0509605;41071
0.0525048;0.0497312;0.0505341;0.0509477;41101
0.0524665;0.0497192;0.0504972;0.0510321;41131
0.0525254;0.0497072;0.050509;0.0510192;41161
0.0525843;0.0497196;0.0505207;0.0510063;41191
0.0525945;0.0497319;0.0505325;0.0510419;41221
0.0525563;0.0497442;0.0504957;0.0510775;41251
0.0525181;0.0497081;0.0504833;0.0511131;41281
0.0525526;0.0497446;0.0504708;0.0511002;41311
0.0525628;0.0497569;0.0504584;0.0511115;41341
0.0525247;0.0498175;0.0504218;0.0510986;41371
0.0525591;0.0498056;0.0504819;0.0511099;41401
0.0526176;0.0498178;0.0505177;0.051097;41431
0.0526037;0.0498541;0.0505053;0.0511324;41461
0.0525897;0.0498421;0.050517;0.0511436;41491
0.0525999;0.0498784;0.0505046;0.0511548;41521
0.0526341;0.0498664;0.0504922;0.0511179;41551
0.0526442;0.0498305;0.0504798;0.051081;41581
0.0526063;0.0497945;0.0504674;0.0510442;41611
0.0526404;0.0497827;0.0505031;0.0510314;41641
0.0526505;0.0498428;0.0505387;0.0509947;41671
0.0526846;0.0498309;0.0505983;0.05103;41701
0.0526946;0.0497951;0.0506099;0.0510172;41731
0.0526807;0.0498072;0.0505735;0.0510045;41761
0.0527386;0.0498193;0.050609;0.0509679;41791
0.0527247;0.0498314;0.0505966;0.0509553;41821
0.0526869;0.0498435;0.0505842;0.0509187;41851
0.0526492;0.0498794;0.0505957;0.0508823;41881
0.0526592;0.0499153;0.0505595;0.0508697;41911
0.0526931;0.0499273;0.050571;0.0508572;41941
0.0526792;0.0499392;0.0505825;0.0508923;41971
0.0526654;0.0499512;0.0505464;0.0508797;42001
0.0526516;0.0499393;0.0505341;0.0509148;42031
0.0526616;0.0499275;0.0505932;0.0509023;42061
0.0526241;0.0498919;0.0505809;0.0509135;42091
0.0526103;0.0498564;0.0505923;0.0509722;42121
0.0525966;0.0498446;0.0506038;0.0510071;42151
0.0525829;0.0498329;0.0505678;0.0509708;42181
0.0525692;0.0498211;0.0505792;0.0509583;42211
0.0525556;0.0498568;0.0505433;0.0509458;42241
0.0525892;0.0498687;0.0505548;0.0509806;42271
0.0526465;0.049857;0.0505425;0.0510153;42301
0.0526328;0.0498453;0.0505776;0.0510737;42331
0.0525955;0.0498572;0.0505418;0.0510375;42361
0.0525819;0.0498455;0.0505768;0.0510722;42391
0.0525683;0.0498102;0.0505882;0.0510832;42421
0.0525312;0.0498457;0.050576;0.0510706;42451
0.0525176;0.0498576;0.0505402;0.0511052;42481
0.0525511;0.0498694;0.0505987;0.0510927;42511
0.052514;0.0498343;0.05061;0.0510801;42541
0.052524;0.0498461;0.0505978;0.0510441;42571
0.052534;0.0498345;0.0505857;0.0510551;42601
0.0525439;0.0497994;0.050597;0.0510896;42631
0.0525304;0.0498347;0.0506083;0.051124;42661
0.0525403;0.0497997;0.050643;0.0511349;42691
0.0525269;0.0498116;0.0506308;0.0511692;42721
0.0525134;0.0497766;0.0505953;0.0512269;42751
0.0525233;0.0498352;0.05063;0.0512377;42781
0.0524865;0.0498236;0.0506178;0.0512018;42811
0.0524964;0.0498121;0.0505824;0.0511893;42841
0.052483;0.0498006;0.050547;0.0512234;42871
0.052493;0.0498124;0.0505583;0.0511876;42901
0.0525494;0.0498474;0.0505928;0.0511518;42931
0.052536;0.0498359;0.0505808;0.0511394;42961
0.0524994;0.0498011;0.0505687;0.0511502;42991
0.052486;0.0498129;0.0506032;0.0511611;43021
0.0525423;0.0498246;0.0506608;0.0511254;43051
0.0525057;0.0497899;0.0506256;0.051113;43081
0.0525388;0.0497785;0.0506135;0.0511006;43111
0.0525254;0.0497439;0.0505783;0.0511115;43141
0.0526048;0.0497325;0.0505664;0.0510991;43171
0.0526377;0.0497442;0.0505544;0.0511099;43201
0.0526011;0.0497791;0.0505424;0.0510976;43231
0.0525878;0.0498139;0.0505536;0.0510853;43261
0.0525744;0.0498487;0.050611;0.0510961;43291
0.0526073;0.0498373;0.0506452;0.0511299;43321
0.052617;0.0498258;0.0506332;0.0511407;43351
0.0525806;0.0498375;0.0506673;0.0511284;43381
0.0525443;0.0498261;0.0506784;0.0511621;43411
0.052508;0.0498147;0.0506434;0.0511959;43441
0.0524948;0.0498033;0.0506085;0.0511835;43471
0.0525045;0.049792;0.0505965;0.0511483;43501
0.0525143;0.0498266;0.0506306;0.0511589;43531
0.052524;0.0498382;0.0506646;0.0511467;43561
0.0525108;0.0498268;0.0506527;0.0511344;43591
0.0524747;0.0497925;0.0506178;0.0511222;43621
0.0524845;0.0497583;0.050583;0.0511099;43651
0.0525171;0.049747;0.0505712;0.0510977;43681
0.0525039;0.0498044;0.0505594;0.0510855;43711
0.0525137;0.0497931;0.0505247;0.0510505;43741
0.0525005;0.0497818;0.0504901;0.0510384;43771
0.0524646;0.0497477;0.0505011;0.0510491;43801
0.0524515;0.0497365;0.0504894;0.0510369;43831
0.0524612;0.0497481;0.0505004;0.0510476;43861
0.0524481;0.0497368;0.0505343;0.0510355;43891
0.0524351;0.0497256;0.0505225;0.0510462;43921
0.0523993;0.0497145;0.0505108;0.0510114;43951
0.0523635;0.0497033;0.0505446;0.0509993;43981
0.0523733;0.0497603;0.0505101;0.05101;44011
0.0523603;0.0497491;0.0504757;0.0509979;44041
0.05237;0.0497833;0.050464;0.0510313;44071
0.0523571;0.0497721;0.050475;0.0509966;44101
0.0523668;0.0497836;0.0504407;0.0509619;44131
0.0523312;0.0497724;0.0504291;0.0509952;44161
0.0523183;0.0497386;0.0504401;0.0509832;44191
0.0523281;0.0497275;0.0504285;0.0509713;44221
0.0523604;0.0496938;0.0504621;0.0509593;44251
0.0523475;0.0496827;0.0504731;0.0510377;44281
0.0523346;0.0496491;0.0504389;0.0510257;44311
0.0523218;0.0496606;0.050495;0.0510137;44341
0.0523089;0.0496721;0.050506;0.0510243;44371
0.0522961;0.0496836;0.0504944;0.0510349;44401
0.0523058;0.04965;0.0504603;0.0510229;44431
0.0523155;0.049639;0.0504712;0.0510335;44461
0.0523027;0.0496505;0.0505271;0.051044;44491
0.0522899;0.0496395;0.0505155;0.0510546;44521
0.0522547;0.049651;0.0505264;0.0510651;44551
0.0522644;0.0496848;0.0505597;0.0510531;44581
0.0522965;0.0497411;0.0505705;0.0510188;44611
0.0522838;0.0497077;0.0505365;0.0510741;44641
0.0522487;0.0496967;0.050525;0.0510398;44671
0.0522136;0.0496857;0.0505134;0.0510951;44701
0.0522233;0.0496747;0.0504795;0.0510831;44731
0.052233;0.0496638;0.050468;0.0510712;44761
0.0522426;0.0496305;0.0504566;0.051104;44791
0.05223;0.0496196;0.0504897;0.0510921;44821
0.0522396;0.0496087;0.0505228;0.0511248;44851
0.0522493;0.0496424;0.0505114;0.0511129;44881
0.0522366;0.0496315;0.0505221;0.0510788;44911
0.052224;0.0496206;0.0505552;0.051067;44941
0.0521892;0.0496097;0.0505214;0.0510774;44971
0.0521544;0.0495767;0.0505322;0.0511322;45001
0.0521419;0.0495659;0.050543;0.0511203;45031
0.0521959;0.0495772;0.0505315;0.0510863;45061
0.0521834;0.0495664;0.0504979;0.0510745;45091
0.0521487;0.0495778;0.0505086;0.0510849;45121
0.0521362;0.0495449;0.0504972;0.0510509;45151
0.0521015;0.0495562;0.050508;0.051017;45181
0.0521333;0.0495676;0.0504744;0.0510053;45211
0.0521209;0.0495568;0.0504631;0.0509936;45241
0.0521084;0.0495461;0.0504738;0.051004;45271
0.0521401;0.0495353;0.0504625;0.0510143;45301
0.0521718;0.0495025;0.0504511;0.0510247;45331
0.0521814;0.0495139;0.0504398;0.051035;45361
0.0522571;0.0495032;0.0504946;0.0510233;45391
0.0522446;0.0494925;0.0504612;0.0509896;45421
0.0522101;0.0495039;0.0505159;0.050978;45451
0.0522416;0.0495152;0.0505486;0.0509444;45481
0.0522511;0.0494825;0.0505592;0.0509327;45511
0.0522826;0.0494499;0.0506137;0.0509431;45541
0.0522481;0.0494174;0.0505804;0.0509315;45571
0.0522576;0.0493849;0.050591;0.0509419;45601
0.0522671;0.0493524;0.0505796;0.0509522;45631
0.0522766;0.0493857;0.0505464;0.0509844;45661
0.0522641;0.049397;0.0505132;0.050951;45691
0.0522298;0.0493865;0.0504801;0.0509831;45721
0.0521956;0.049376;0.0504688;0.0509934;45751
0.0522487;0.0493436;0.0505013;0.0510037;45781
0.05228;0.0493331;0.0505119;0.0509921;45811
0.0522676;0.0493663;0.0505443;0.0509587;45841
0.0522552;0.0493558;0.0505548;0.0509472;45871
0.0522647;0.0493235;0.0505218;0.0509139;45901
0.0522305;0.0493349;0.0504888;0.0508807;45931
0.0522399;0.0493244;0.0504558;0.0508692;45961
0.0522059;0.0492923;0.0504664;0.0508578;45991
0.0521718;0.0492601;0.050477;0.0508681;46021
0.0521596;0.0492715;0.0505092;0.0509218;46051
0.0521473;0.0492611;0.0505848;0.0509321;46081
0.0521784;0.0492507;0.0505953;0.0509423;46111
0.0521879;0.0492187;0.0505841;0.0509742;46141
0.0522189;0.0492084;0.0506162;0.0509627;46171
0.052185;0.049263;0.0505833;0.0509513;46201
0.0521944;0.0492743;0.0505721;0.0509831;46231
0.0522038;0.0492423;0.0505609;0.0509717;46261
0.05217;0.0492104;0.050593;0.0509386;46291
0.0521578;0.0493081;0.0505602;0.0509272;46321
0.0522103;0.0492977;0.0505922;0.0508943;46351
0.0522412;0.049309;0.0506457;0.0508829;46381
0.0522505;0.0492771;0.0506561;0.0509147;46411
0.0522599;0.0492668;0.0506664;0.0509248;46441
0.0522261;0.0493211;0.0506768;0.050892;46471
0.0522569;0.0492893;0.0507086;0.0508806;46501
0.0522877;0.049279;0.0506974;0.0509123;46531
0.0522755;0.0492687;0.0507077;0.0509224;46561
0.0522419;0.0493014;0.050675;0.0509326;46591
0.0522726;0.0493125;0.0507282;0.0509642;46621
0.0522604;0.049388;0.0506956;0.0509314;46651
0.0522911;0.0493777;0.0507059;0.0509201;46681
0.0522789;0.0493674;0.0507375;0.0509302;46711
0.0523309;0.0493357;0.0507905;0.0509403;46741
0.0522974;0.0493468;0.0507793;0.0509076;46771
0.0522638;0.0493579;0.0507468;0.050875;46801
0.0522944;0.0493904;0.0507143;0.0508424;46831
0.0522609;0.0493801;0.0506818;0.0508098;46861
0.0522275;0.0493698;0.0507134;0.0508413;46891
0.0522367;0.0493382;0.0507022;0.0508941;46921
0.0522247;0.0493706;0.0506911;0.0509041;46951
0.0522339;0.0493817;0.0506588;0.0508929;46981
0.0522218;0.0493927;0.0506903;0.0508604;47011
0.0522523;0.0493825;0.0507005;0.0508493;47041
0.052219;0.049351;0.0507106;0.0509018;47071
0.0522494;0.049362;0.0506783;0.0508906;47101
0.0522162;0.0493306;0.0506885;0.0509007;47131
0.0522254;0.0493628;0.0506987;0.0508895;47161
0.0522769;0.0493526;0.0507088;0.0508572;47191
