d1;d2;d3;d4;n
0.000670646;0.000536517;0.000335323;0.000670646;14911
0.000669299;0.000535439;0.00040158;0.000669299;14941
0.000667958;0.000534366;0.000400775;0.000667958;14971
0.000666622;0.000533298;0.000399973;0.000666622;15001
0.000665292;0.000532233;0.000399175;0.000665292;15031
0.000663967;0.000531173;0.00039838;0.000663967;15061
0.000662647;0.000530117;0.000397588;0.000662647;15091
0.000661332;0.000529066;0.000396799;0.000661332;15121
0.000660022;0.000528018;0.000396013;0.000660022;15151
0.000658718;0.000526975;0.000395231;0.000658718;15181
0.000657419;0.000525935;0.000394451;0.000657419;15211
0.000656125;0.0005249;0.000393675;0.000656125;15241
0.000654836;0.000523869;0.000392902;0.000654836;15271
0.000653552;0.000522842;0.000392131;0.000653552;15301
0.000652273;0.000521819;0.000391364;0.000652273;15331
0.000650999;0.000520799;0.0003906;0.000650999;15361
0.00064973;0.000519784;0.000389838;0.00064973;15391
0.000648466;0.000518773;0.00038908;0.000648466;15421
0.000647207;0.000517766;0.000388324;0.000647207;15451
0.000645953;0.000516762;0.000387572;0.000645953;15481
0.000644704;0.000515763;0.000386822;0.000644704;15511
0.000643459;0.000514767;0.000386076;0.000643459;15541
0.00064222;0.000513776;0.000385332;0.00064222;15571
0.000640985;0.000512788;0.000384591;0.000640985;15601
0.000639754;0.000511803;0.000383853;0.000639754;15631
0.000638529;0.000510823;0.000383117;0.000638529;15661
0.000637308;0.000509846;0.000382385;0.000637308;15691
0.000636092;0.000508873;0.000381655;0.000636092;15721
0.00063488;0.000507904;0.000380928;0.00063488;15751
0.000633673;0.000506939;0.000380204;0.000633673;15781
0.000632471;0.000505977;0.000379483;0.000632471;15811
0.000631273;0.000505019;0.000378764;0.000631273;15841
0.00063008;0.000504064;0.000378048;0.00063008;15871
0.000628891;0.000503113;0.000377335;0.000628891;15901
0.000627707;0.000502166;0.000376624;0.000627707;15931
0.000626527;0.000501222;0.000375916;0.000626527;15961
0.000625352;0.000500281;0.000375211;0.000625352;15991
